GBPNID,PlaceName,GridRef,Lat,Lng,HistCounty,Division,AdCounty,District,UniAuth,Police,Region,Alternative_Names,Type
290062,Eveninghill,NY3249,54.839247,-3.0507324,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
290127,Fell Foot,SD3887,54.275287,-2.9508345,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290196,Flakebridge,NY7022,54.592903,-2.4605172,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
290266,Four Lane Ends,SD2382,54.23131,-3.1814598,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290309,Friars' Ground,SD2382,54.232411,-3.1699082,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290351,Galemire,NY0015,54.527406,-3.5459618,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
290371,Garden Village,NY3754,54.879489,-2.9754997,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
290421,Ghyll Head,SD3992,54.327,-2.9349439,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290447,Gilwilly,NY5030,54.66575,-2.7643652,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
290481,Glen Dowlin,NY5126,54.635229,-2.7559997,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
290517,Goat,NY1130,54.665414,-3.3705341,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
290581,Grange Fell,SD4077,54.192142,-2.9206779,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290603,Great Easby,NY5362,54.957743,-2.7208332,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
290641,Greenbank,NX9715,54.527115,-3.5837331,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
290655,Greenscoe,SD2176,54.176962,-3.1985251,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
290727,Haggbeck,NY4773,55.055875,-2.828013,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
290753,Hall Senna,NY0601,54.397404,-3.4443311,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
290756,Hallgarth,SD5094,54.340466,-2.757747,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290757,Hallow Bank,NY4605,54.439467,-2.825488,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290890,Head Crag,SD2282,54.234828,-3.1837697,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290920,Heggerscales,NY8210,54.489594,-2.2763337,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
290956,Heron Hill,SD5291,54.312506,-2.735975,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
290976,High Braithwaite,NY4040,54.760277,-2.9204297,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
291005,High Seaton,NY0231,54.666022,-3.518522,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
291006,High Side,NY1628,54.646636,-3.2906623,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
291014,High Waverbridge,NY2243,54.782237,-3.2004844,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
291188,Hole,NY6134,54.704098,-2.5943042,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
291226,Homewood,NX9816,54.530112,-3.5668343,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
291251,Hornsby Gate,NY5250,54.845683,-2.7457591,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
291266,Hoskethill,NY3457,54.905787,-3.0189636,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
291274,How,NY2424,54.608616,-3.1670342,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
291275,How,NY3704,54.430335,-2.9604495,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
291276,Howbeck,NY3438,54.736265,-3.0170642,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
291325,Hutton Moor End,NY3627,54.635314,-2.985447,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
291327,Hutton Row,NY4538,54.736342,-2.8481329,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
291384,Irton,NY1000,54.39182,-3.3783544,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
291430,Keisley,NY7023,54.609308,-2.4524349,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
291496,Kingmoor House,NY3858,54.916165,-2.9629081,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
291552,Kirkbarrow,SD5192,54.322462,-2.7494826,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
291602,Knotts,NY4321,54.585204,-2.8764781,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
291660,Lane Head,SD3084,54.254912,-3.0728729,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
291687,Langton,NY7020,54.575918,-2.4508736,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
291703,Laversdale Lane,NY4763,54.964427,-2.8162593,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
291737,Lee Houses,NY7539,54.75001,-2.3827708,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
291814,Little Arrow,SD2994,54.345533,-3.0930621,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
291872,Little Loughrigg,NY3403,54.426649,-3.0101658,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
291896,Littlebeck,NY6219,54.572211,-2.5824833,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
292016,Longrigg,NY2856,54.897208,-3.1147861,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
292017,Longrigg,NY5072,55.041439,-2.7740551,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
292055,Low Geltbridge,NY5159,54.924661,-2.7509489,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
292067,Low Nibthwaite,SD2988,54.283875,-3.0834718,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
292070,Low Seaton,NY0230,54.658223,-3.5197658,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
292241,Lyneholmeford,NY5172,55.043911,-2.7582183,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
292268,Mallsburn,NY4873,55.054732,-2.8081714,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
292296,Market Brough,NY7914,54.526935,-2.3197408,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
292379,Metal Bridge,NY3564,54.973749,-3.0087014,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
292497,Mirehouse East,NX9815,54.526851,-3.571577,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
292498,Mirehouse West,NX9715,54.525444,-3.5788473,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
292519,Monk Moors,SD0992,54.320469,-3.399122,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
292539,Moorclose,NY0027,54.629217,-3.54409,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
292555,Moorthwaite,NY5050,54.849276,-2.7662434,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
292579,Moss Side,NY0306,54.444196,-3.4886335,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
292678,Nentsberry,NY7645,54.800881,-2.3690808,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
292783,New Rent,NY4536,54.720619,-2.84501,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
292931,Newton-in-Cartmel,SD4082,54.237858,-2.917783,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
292942,Newtown,NY3856,54.895041,-2.9658186,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
292950,Newtown,NY5224,54.610342,-2.734466,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
292981,Newtown of Rockcliffe,NY3862,54.952969,-2.9579013,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
293168,Oak Bank,SD3097,54.371645,-3.0747448,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
293203,Oddendale,NY5913,54.51448,-2.6287886,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
293277,Oldwall,NY4761,54.947455,-2.8144321,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
293401,Paradise,SD2278,54.197095,-3.1858024,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
293552,Penton,NY4577,55.092594,-2.855221,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
293690,Plasketlands,NY1046,54.806861,-3.40096,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
293699,Ploughlands,NY2755,54.892663,-3.1252317,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
293700,Plumgarths,SD4994,54.345445,-2.7788983,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
293702,Plumpton Head,NY5035,54.709076,-2.7743682,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
293704,Plumptonfoot,NY4839,54.749008,-2.8028152,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
293748,Pool Bank,SD4287,54.282776,-2.8770328,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
293845,Powter How,NY2226,54.626512,-3.2088888,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
293856,Preston Patrick,SD5484,54.252296,-2.703361,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
293885,Prizet,SD5089,54.295598,-2.7567536,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
293956,Raffles,NY3755,54.890152,-2.969303,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
293981,Rannerdale,NY1618,54.557477,-3.2959783,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
294024,Red Hills,NY5028,54.6501,-2.7692322,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
294078,Rheda Park,NY0216,54.53509,-3.5054179,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
294167,Roachburn,NY6159,54.93071,-2.6022456,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
294200,Roose Gate,SD2169,54.111176,-3.2005881,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
294204,Rosebank,NX9816,54.531938,-3.5625769,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
294223,Rosewain,NY2849,54.832324,-3.1136197,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
294232,Rosside,SD2778,54.197227,-3.114589,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
294268,Rowell,SD5182,54.237228,-2.7475071,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
294302,Ruleholme,NY4859,54.930253,-2.7998208,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
294353,Salt Coates,NY1853,54.870001,-3.2680887,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
294364,Sampool,SD4785,54.261506,-2.8097535,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
294388,Sandwick,NY4219,54.568671,-2.8931529,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
294400,Sandylands,SD5293,54.332503,-2.7331027,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
294432,Scales,NY1625,54.61743,-3.292045,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
294442,Scarrowhill,NY5150,54.847353,-2.7590742,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
294448,Scaws,NY5130,54.668029,-2.7462827,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
294466,Scotsdike,NY3873,55.049219,-2.960918,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
294505,Sellafield,NY0204,54.425721,-3.5078638,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
294551,Shawfoot,NY4666,54.994002,-2.8361008,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
294610,Shire,NY6135,54.710057,-2.5997616,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
294679,Skelsmergh,SD5295,54.354795,-2.7266064,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
294682,Skelton Wood End,NY4038,54.737703,-2.921533,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
294695,Skirsgill,NY5028,54.651392,-2.7624373,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
294701,Slack,SD7185,54.267637,-2.4354017,Yorkshire,West Riding,Cumbria,South Lakeland,,Cumbria,England,,Settlement
294830,Southerfield,NY1548,54.826532,-3.3102651,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
294888,Spring End,SD6597,54.371107,-2.5317918,Yorkshire,West Riding,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295030,Stanger,NY1327,54.637756,-3.3386767,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
295047,Stanthwaite,NY2536,54.718509,-3.1617596,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
295230,Stripes,NY4551,54.857608,-2.848402,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
295253,Studholme,NY2556,54.894059,-3.1554727,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
295286,Sunbiggin,NY6508,54.471791,-2.5273882,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
295290,Sunny Bank,SD2892,54.321875,-3.0933879,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295326,Swathwaite Head,NY4243,54.784475,-2.9005782,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
295441,Thackthwaite,NY4225,54.62012,-2.8946669,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
295470,The Common,SD4299,54.388318,-2.8914789,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295481,The Flatt,NY5578,55.100086,-2.6915016,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
295524,The Lound,SD5191,54.319545,-2.7401285,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295537,The Nook,SD0990,54.30384,-3.3984195,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
295561,The Sands,NY5361,54.943045,-2.7276729,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
295580,Thickholme,NY4001,54.40415,-2.9160551,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295601,Thornthwaite,NY2641,54.7669,-3.1404682,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
295621,Three Bridges,SD2777,54.189609,-3.1122691,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295629,Thrimby,NY5520,54.575772,-2.6834433,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
295635,Thrushwood,NY2624,54.612892,-3.1456485,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
295646,Thwaite Moss,SD3489,54.299862,-3.0144191,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295776,Towcett,NY5718,54.560413,-2.6608563,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
295779,Tower Wood,SD3890,54.310511,-2.9392118,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295782,Town Bank,SD2879,54.202101,-3.0957258,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
295793,Town Head,SD1088,54.284024,-3.3731392,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
295802,Townfoot,NY5539,54.751699,-2.6991288,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
295803,Townfoot,NY5943,54.783676,-2.6263979,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
295804,Townfoot,NY6137,54.728382,-2.604908,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
295811,Townhead,NY5130,54.669646,-2.759337,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
295812,Townhead,NY5157,54.912183,-2.7560513,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
295922,Troutbeck,NY3826,54.63358,-2.9481466,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
295947,Tummer Hill,SD1867,54.100576,-3.249434,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
296021,Unthank End,NY4535,54.711491,-2.8420262,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
296177,Uppertown,NY4467,54.995971,-2.8755481,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
296327,Waberthwaite,SD1093,54.328115,-3.3774375,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
296458,Wallthwaite,NY3526,54.627143,-3.0020867,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
296612,Warnell,NY3441,54.767265,-3.0166293,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
296771,Wath,NY1354,54.875389,-3.3477743,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
296894,Wellgill,NY7744,54.793929,-2.3465593,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
296961,Wescoe,NY3024,54.615006,-3.0788271,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
297008,West Causewayhead,NY1152,54.85978,-3.3732401,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
297287,West Silloth,NY1152,54.860908,-3.385493,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
297332,West Woodside,NY3048,54.83038,-3.090137,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
297566,Wetheral Pasture,NY4553,54.872686,-2.8448384,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
297568,Wetheral Shield,NY4652,54.864557,-2.8377663,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
297614,Wharton,NY7605,54.440074,-2.3587656,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
297665,Wheyrigg,NY1948,54.827939,-3.2492726,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
297700,Whitbarrow,NY4027,54.642995,-2.9231234,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
297883,Whitrigglees,NY2457,54.903758,-3.1823573,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
298356,Witherslack,SD4385,54.266373,-2.868378,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
298441,Wood Broughton Hall,SD3781,54.224518,-2.956186,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
298458,Wood Gate,SD2885,54.258367,-3.1033581,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
298679,Woodville,NY3551,54.857643,-3.0094617,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
298775,Wordsworth Terrace,NY1230,54.661528,-3.358109,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
298935,Wythburn,NY3212,54.506404,-3.0480865,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
298958,Yanwath,NY5127,54.642206,-2.758469,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
